,ds,cities,y,yhat,yhat_upper,yhat_lower
42123,2008-04-01,Seattle,288.94775,287.4499098203212,289.994461606991,285.0151387785321
42124,2008-05-01,Seattle,292.16504,290.8363864249997,293.588483416042,288.40987779807796
42125,2008-06-01,Seattle,294.4018,294.781747401727,297.31247689573513,292.15742067552236
42126,2008-07-01,Seattle,296.1936,296.9803866432461,299.8355810816461,294.1592329994837
42127,2008-08-01,Seattle,298.23685,297.26336707133186,299.77699211575407,294.58050086610365
42128,2008-09-01,Seattle,298.63953,294.8446626419753,297.42724346574437,292.3992762669297
42129,2008-10-01,Seattle,288.42914,288.63772980135343,291.25931519606956,286.05729175213287
42130,2008-11-01,Seattle,283.23764,283.0213460577488,285.4601938693908,280.4891886813458
42131,2008-12-01,Seattle,281.88016,281.6435774672886,284.14576259419823,278.9997584194081
42132,2009-01-01,Seattle,282.7859,281.532386001,284.04990802508615,278.8091421346597
42133,2009-02-01,Seattle,282.8998,282.73802505505074,285.20761490753034,280.1708042656425
42134,2009-03-01,Seattle,286.17123,285.03518574139787,287.73130572253484,282.5472591977558
42135,2009-04-01,Seattle,286.07504,286.794292653528,289.4936862791386,284.1174642942239
42136,2009-05-01,Seattle,290.5237,290.9949165563082,293.77718209911626,288.5359787331136
42137,2009-06-01,Seattle,294.01184,294.78144284143343,297.62963966624835,292.2199682717981
42138,2009-07-01,Seattle,296.0731,296.65691520321417,299.09715116287157,293.7679968002895
42139,2009-08-01,Seattle,296.34183,297.21146528499384,299.81801591955394,294.46788277140854
42140,2009-09-01,Seattle,293.27252,294.8239301287396,297.4492755259585,292.2210276276906
42141,2009-10-01,Seattle,291.4125,288.69978831101525,291.1379803611988,286.09322010668205
42142,2009-11-01,Seattle,279.44083,283.04744063330264,285.62848688485826,280.35774215346544
42143,2009-12-01,Seattle,281.52164,281.1772793286756,283.7218536875459,278.69267088585883
42144,2010-01-01,Seattle,280.87738,281.45089183833636,283.9681981399536,278.9589117353913
42145,2010-02-01,Seattle,282.22446,282.8859777253032,285.4649191897708,280.27908208948156
42146,2010-03-01,Seattle,284.98676,285.0489092276713,287.6725281885004,282.551219996571
42147,2010-04-01,Seattle,288.59927,286.13973767677254,288.7193566273515,283.5734213397813
42148,2010-05-01,Seattle,290.21863,291.160521567797,293.8549331332656,288.6190843071489
42149,2010-06-01,Seattle,296.2021,294.7765554773615,297.17897805029344,292.06797803369585
42150,2010-07-01,Seattle,296.25195,296.3325264745741,299.13904980821593,293.8573216799212
42151,2010-08-01,Seattle,296.89987,297.1629699805035,299.68318087052774,294.3372758343922
42152,2010-09-01,Seattle,294.77042,294.8045545100846,297.49965414051553,292.1666388169293
42153,2010-10-01,Seattle,286.9763,288.7609533747041,291.5220555170284,286.28273074925744
42154,2010-11-01,Seattle,284.7651,283.06754896328505,285.50510399282757,280.5386978542829
42155,2010-12-01,Seattle,280.17126,280.7117648236516,283.2861435936268,278.20223122717323
42156,2011-01-01,Seattle,281.73874,281.37869783175034,284.04971305559417,278.6645285105021
42157,2011-02-01,Seattle,281.98126,283.0365477365198,285.7282410435133,280.4234158231919
42158,2011-03-01,Seattle,284.94046,285.0544033857959,287.5749300152284,282.577218115957
42159,2011-04-01,Seattle,284.30014,285.49024014901823,288.0947883591529,282.90240604926987
42160,2011-05-01,Seattle,290.20187,291.3381744669426,293.848964634226,288.591859668979
42161,2011-06-01,Seattle,295.64703,294.773930637453,297.41045327411155,292.3589799175966
42162,2011-07-01,Seattle,296.13132,296.01614943240907,298.5101853195158,293.4342428715936
42163,2011-08-01,Seattle,296.0481,297.1283789596523,299.653560585924,294.387256026189
42164,2011-09-01,Seattle,294.20346,294.79873539800786,297.45288228222876,292.1315226561688
42165,2011-10-01,Seattle,287.7577,288.8350842212472,291.2568291976883,286.18483079346714
42166,2011-11-01,Seattle,281.37994,283.0974718750691,285.71396610606763,280.4359808749948
42167,2011-12-01,Seattle,279.51312,280.26502723607075,282.68458236734955,277.50109413619543
42168,2012-01-01,Seattle,282.81775,281.3351882858682,283.8353031249897,278.856749694867
42169,2012-02-01,Seattle,283.45322,283.2105903070468,285.9525082558372,280.6250547748637
42170,2012-03-01,Seattle,286.20114,284.654534540551,287.04939499769995,282.0952080030438
42171,2012-04-01,Seattle,287.67062,287.0946762463097,289.7146039717334,284.55852930421
42172,2012-05-01,Seattle,292.78897,290.4829195962256,293.1173641330415,288.07176305388793
42173,2012-06-01,Seattle,297.3462,294.4301062097022,297.1830539383337,291.9479026025907
42174,2012-07-01,Seattle,297.5863,296.6305122093953,299.2588200392927,294.15981672221415
42175,2012-08-01,Seattle,297.27982,296.91531828758923,299.2919526235168,294.11210775314936
42176,2012-09-01,Seattle,294.18396,294.498439508344,297.1208755421658,291.9246792213596
42177,2012-10-01,Seattle,287.29446,288.29327342589556,290.7933615323378,285.7821203783261
42178,2012-11-01,Seattle,283.17917,282.6787153324014,285.0957463545122,280.1220129817083
42179,2012-12-01,Seattle,282.55878,281.3027138616871,283.8575285923345,278.54961536518607
42180,2013-01-01,Seattle,279.5928,281.19334841914144,283.74158448623706,278.69777857818013
42181,2013-02-01,Seattle,282.98627,282.4008134969343,284.9297056005807,279.94183191106015
42182,2013-03-01,Seattle,284.5386,284.69962349504624,287.30136558733767,281.9792660366905
42183,2013-04-01,Seattle,285.8311,286.46055643092336,289.1050461368337,283.7893141409055
42184,2013-05-01,Seattle,290.05453,290.66294745344993,293.3720424764596,288.0674952162774
42185,2013-06-01,Seattle,293.76813,294.45129970368424,297.00245320630296,291.89889279882846
42186,2013-07-01,Seattle,294.9819,296.32853912847855,299.0016805081198,293.7731802732989
42187,2013-08-01,Seattle,298.21844,296.8849151753674,299.67717593717924,294.3207256731187
42188,2013-09-01,Seattle,296.1315,294.4992059842262,296.8742981152886,291.9880076369777
42189,2013-10-01,Seattle,288.61624,288.37683122951273,290.69669082138796,285.6930345056823
42190,2013-11-01,Seattle,280.27795,282.72629806558825,285.1779390121914,280.11585628368215
42191,2013-12-01,Seattle,280.85287,280.857892742045,283.36414281027703,278.16171226117535
42192,2014-01-01,Seattle,,281.13331976549154,283.6287954935429,278.5995083976496
42193,2014-02-01,Seattle,,282.57022016624745,284.99799833267906,280.24784734415067
42194,2014-03-01,Seattle,,284.7347905842929,286.9782567037119,281.9913966890404
42195,2014-04-01,Seattle,,285.8274311708495,288.3696488989848,283.1952299093439
42196,2014-05-01,Seattle,,290.84996874328374,293.6166795046244,288.0643675879679
42197,2014-06-01,Seattle,,294.46781479030443,296.83629146143676,291.7204204958396
42198,2014-07-01,Seattle,,296.02553946892334,298.7146867508133,293.4109755427235
42199,2014-08-01,Seattle,,296.8577951123122,299.48585305040433,294.2586324517566
42200,2014-09-01,Seattle,,294.5011917793487,296.9357933434574,291.9618338600742
42201,2014-10-01,Seattle,,288.45934302774367,291.17852697550745,285.87914410667236
42202,2014-11-01,Seattle,,282.76774941289204,285.40425396703614,280.4925367775474
42203,2014-12-01,Seattle,,280.413717657038,283.04116213552953,277.74319336459905
42204,2015-01-01,Seattle,,281.0824614617022,283.7670720221681,278.54427857386554
42205,2015-02-01,Seattle,,282.7421221630412,285.2907678099941,280.16032717688364
42206,2015-03-01,Seattle,,284.7599778123181,287.3719564291782,282.0766855987363
42207,2015-04-01,Seattle,,285.19581457553727,287.9445320412449,282.5909682984254
42208,2015-05-01,Seattle,,291.0437488934648,293.5187983359485,288.2674666015393
42209,2015-06-01,Seattle,,294.47950506397484,296.91409332798304,291.79843054455904
42210,2015-07-01,Seattle,,295.72172385892867,298.30672783013836,292.9704793681967
42211,2015-08-01,Seattle,,296.83395338617197,299.41735562580607,294.16999694068653
42212,2015-09-01,Seattle,,294.50430982452866,297.1990988368741,291.8761128402163
42213,2015-10-01,Seattle,,288.54065864776845,291.30928036145434,286.02628696695575
42214,2015-11-01,Seattle,,282.8030463015895,285.4030444928723,280.29324706929026
42215,2015-12-01,Seattle,,279.970601662589,282.5538050436639,277.371670520009
42216,2016-01-01,Seattle,,281.0407627123876,283.60984321669895,278.41220899931136
42217,2016-02-01,Seattle,,282.9161647335672,285.4475014264386,280.18503802820055
42218,2016-03-01,Seattle,,284.3601089670733,287.135592378083,281.7297975930483
42219,2016-04-01,Seattle,,286.80025067282577,289.57300853675036,283.9656206761003
42220,2016-05-01,Seattle,,290.18849402274543,292.95211832960416,287.42895298408905
42221,2016-06-01,Seattle,,294.135680636222,296.7796902334844,291.3030167246825
42222,2016-07-01,Seattle,,296.33608663591446,298.9757758842345,293.6076992932688
42223,2016-08-01,Seattle,,296.6208927141101,299.4039059591767,293.86557841482175
42224,2016-09-01,Seattle,,294.20401393486316,296.70097225397393,291.51219450090974
42225,2016-10-01,Seattle,,287.9988478524157,290.80577384012264,285.41624591030205
42226,2016-11-01,Seattle,,282.3842897589203,285.0512790025719,279.5926791010069
42227,2016-12-01,Seattle,,281.00828828820914,283.64502816925256,278.3099783809444
42228,2017-01-01,Seattle,,280.89892284566287,283.65729330832204,278.1374202346837
42229,2017-02-01,Seattle,,282.1063879234537,284.95035591757073,279.3321837174587
42230,2017-03-01,Seattle,,284.40519792156783,287.013599569949,281.6454149268128
42231,2017-04-01,Seattle,,286.1661308574413,289.281436259239,283.3150026810551
42232,2017-05-01,Seattle,,290.3685218799718,293.37623895273896,287.300911165502
42233,2017-06-01,Seattle,,294.1568741302054,296.8726622192289,291.37382468299256
42234,2017-07-01,Seattle,,296.0341135549999,298.8785511053779,293.03754199094413
42235,2017-08-01,Seattle,,296.5904896018909,299.4332302172187,293.6308278248161
42236,2017-09-01,Seattle,,294.2047804107476,297.13632271243614,291.272545396415
42237,2017-10-01,Seattle,,288.0824056560351,290.9592014211003,285.15910811384816
42238,2017-11-01,Seattle,,282.43187249210916,285.51927136519953,279.49790221361684
42239,2017-12-01,Seattle,,280.56346716856393,283.4131175416167,277.48451362651434
42240,2018-01-01,Seattle,,280.8388941920122,283.7744780956407,277.8496080375011
42241,2018-02-01,Seattle,,282.27579459276524,285.3096872837205,279.2816337862381
42242,2018-03-01,Seattle,,284.44036501081257,287.55689815621105,281.4271281979191
42243,2018-04-01,Seattle,,285.53300559737073,288.67557290524763,282.5780084551206
42244,2018-05-01,Seattle,,290.55554316980505,293.475723201574,287.3020645573461
42245,2018-06-01,Seattle,,294.17338921682585,297.16846277690667,291.1461898623726
42246,2018-07-01,Seattle,,295.7311138954431,298.87506374304763,292.6353714164187
42247,2018-08-01,Seattle,,296.5633695388341,299.8721874652796,293.5035399964297
42248,2018-09-01,Seattle,,294.2067662058683,297.3660110353215,290.9089657816424
42249,2018-10-01,Seattle,,288.16491745426487,291.31956351093913,284.95374679051264
42250,2018-11-01,Seattle,,282.47332383941455,285.7519254789401,279.1106649602828
42251,2018-12-01,Seattle,,280.1192920835566,283.4880717620223,277.00095824771626
42252,2019-01-01,Seattle,,280.78803588822194,284.2650710131999,277.0994097681148
42253,2019-02-01,Seattle,,282.4476965895598,285.6976522002691,278.957395123263
42254,2019-03-01,Seattle,,284.4655522388384,287.63099164482,281.0903202294455
42255,2019-04-01,Seattle,,284.9013890020581,288.41658529034834,281.4130025337279
42256,2019-05-01,Seattle,,290.74932331998474,294.28476627005637,287.3168715410589
42257,2019-06-01,Seattle,,294.18507949049547,297.7868438854017,290.6406123704529
42258,2019-07-01,Seattle,,295.42729828545015,299.13425756830947,292.04547303965313
42259,2019-08-01,Seattle,,296.5395278126917,299.8571052038456,292.8818600675824
42260,2019-09-01,Seattle,,294.20988425104923,298.0078303886977,290.68450620027863
42261,2019-10-01,Seattle,,288.24623307428965,292.167500121464,284.4134104850184
42262,2019-11-01,Seattle,,282.5086207281081,285.91601602080715,279.04988058857646
42263,2019-12-01,Seattle,,279.67617608910933,283.3965431609651,276.08456141086623
42264,2020-01-01,Seattle,,280.74633713891,284.58354966503816,277.04358419493127
42265,2020-02-01,Seattle,,282.6217391600894,286.5126197416511,278.76971066873995
42266,2020-03-01,Seattle,,284.0656833935951,288.0563612323833,280.2257709602513
42267,2020-04-01,Seattle,,286.5058250993442,290.58862655820036,282.4845282390094
42268,2020-05-01,Seattle,,289.8940684492668,293.91648191287135,286.02396858982036
42269,2020-06-01,Seattle,,293.8412550627434,297.9836855089324,289.9777897674158
42270,2020-07-01,Seattle,,296.04166106243395,300.004717634593,291.93295285813883
42271,2020-08-01,Seattle,,296.3264671406302,300.4365128267793,292.2460530132151
42272,2020-09-01,Seattle,,293.9095883613848,298.0160284735771,289.4825291816378
42273,2020-10-01,Seattle,,287.70442227893767,291.8576638829193,283.6251773401611
42274,2020-11-01,Seattle,,282.0898641854418,286.21677229316924,278.06629951261226
42275,2020-12-01,Seattle,,280.7138627147268,285.03789328602124,276.6269125717857
42276,2021-01-01,Seattle,,280.60449727218514,284.7123374213336,276.361945753467
42277,2021-02-01,Seattle,,281.8119623499764,286.10197665969406,277.2632545934442
42278,2021-03-01,Seattle,,284.1107723480875,288.53517862345626,279.56604881521537
42279,2021-04-01,Seattle,,285.87170528396473,290.40511860264735,281.2325648989201
42280,2021-05-01,Seattle,,290.07409630648976,294.82622648103813,285.68757420919025
42281,2021-06-01,Seattle,,293.862448556729,298.85803070324596,289.5598817704757
42282,2021-07-01,Seattle,,295.73968798152214,300.9397997453862,291.01594761559653
42283,2021-08-01,Seattle,,296.2960640284122,300.9773292098529,291.90946771120167
42284,2021-09-01,Seattle,,293.910354837268,298.7141277610715,289.44004691354314
42285,2021-10-01,Seattle,,287.787980082556,292.6300545529361,282.7849902384483
42286,2021-11-01,Seattle,,282.1374469186304,287.2585742388445,276.91792582694217
42287,2021-12-01,Seattle,,280.26904159508354,285.43040349898524,275.2582017928633
42288,2022-01-01,Seattle,,280.5444686185333,285.56034219119766,275.62221936049536
42289,2022-02-01,Seattle,,281.9813690192869,287.4092097566403,277.0254286012284
42290,2022-03-01,Seattle,,284.14593943733445,289.20165875626725,279.2875872723505
42291,2022-04-01,Seattle,,285.238580023891,290.3058352600786,279.78392050316114
42292,2022-05-01,Seattle,,290.26111759632573,295.3012906545929,284.98768612993683
42293,2022-06-01,Seattle,,293.87896364334455,299.34530915253765,288.5294762281954
42294,2022-07-01,Seattle,,295.4366883219649,300.6956267181987,290.26264983450454
42295,2022-08-01,Seattle,,296.2689439653531,302.0113514011172,291.0433924814238
42296,2022-09-01,Seattle,,293.91234063239,299.5676543005148,288.63702661175523
42297,2022-10-01,Seattle,,287.8704918807854,293.2114978040397,282.1098216568381
42298,2022-11-01,Seattle,,282.1788982659363,287.6537089770045,276.5345740471732
42299,2022-12-01,Seattle,,279.824866510079,285.8392345865584,274.1572126264044
42300,2023-01-01,Seattle,,280.49361031474325,286.22161393740953,274.77139200327076
42301,2023-02-01,Seattle,,282.1532710160827,288.20468505799414,276.01829953330565
42302,2023-03-01,Seattle,,284.17112666535866,290.2572205755353,278.45874907928487
42303,2023-04-01,Seattle,,284.6069634285786,290.7945703008754,278.6397558619639
42304,2023-05-01,Seattle,,290.45489774650633,296.43408719001206,284.69713576050157
42305,2023-06-01,Seattle,,293.8906539170173,300.0918731381557,288.0490511136458
42306,2023-07-01,Seattle,,295.1328727119695,300.9857907454443,289.2440057082621
42307,2023-08-01,Seattle,,296.24510223921186,302.7672559472601,290.4290180633257
42308,2023-09-01,Seattle,,293.9154586775697,300.51529396218524,288.042775333856
42309,2023-10-01,Seattle,,287.95180750080823,294.2947635260433,281.94418148932795
42310,2023-11-01,Seattle,,282.2141951546314,288.4337152932263,276.04910675408536
42311,2023-12-01,Seattle,,279.3817505156321,285.8990760210217,273.0168658995715
42312,2024-01-01,Seattle,,280.4519115654295,287.16372187078724,274.37959951195046
42313,2024-02-01,Seattle,,282.3273135866101,288.73696933456216,276.1079246264263
42314,2024-03-01,Seattle,,283.7712578201148,290.4296799212203,277.20347665784993
42315,2024-04-01,Seattle,,286.21139952586816,293.079260772081,279.2132301322629
42316,2024-05-01,Seattle,,289.5996428757871,296.44466063438136,282.9439026186301
42317,2024-06-01,Seattle,,293.5468294892637,300.9063685149863,287.14605664541716
42318,2024-07-01,Seattle,,295.74723548895616,302.824390356594,288.7791092747396
42319,2024-08-01,Seattle,,296.03204156715015,303.4371454180982,289.1745236055698
42320,2024-09-01,Seattle,,293.6151627879044,300.66469597414897,286.8791814733874
42321,2024-10-01,Seattle,,287.40999670545546,294.81955529628107,280.38997482432524
42322,2024-11-01,Seattle,,281.7954386119624,289.06943834414153,274.96175664647484
42323,2024-12-01,Seattle,,280.4194371412512,287.6525740211438,273.04550585287745
42324,2025-01-01,Seattle,,280.31007169870395,287.6973762364423,272.9016578036595
42325,2025-02-01,Seattle,,281.517536776497,289.58532135701194,274.2203272456247
42326,2025-03-01,Seattle,,283.8163467746094,291.5751951527189,276.64316866261186
42327,2025-04-01,Seattle,,285.5772797104857,293.44973376495483,278.42062724453217
42328,2025-05-01,Seattle,,289.77967073301187,297.7405012971941,282.2752175592098
42329,2025-06-01,Seattle,,293.5680229832477,301.56618273442245,285.69394070273546
42330,2025-07-01,Seattle,,295.44526240804163,303.51958510445985,287.38194093134877
42331,2025-08-01,Seattle,,296.0016384549303,303.97286623687603,288.39580031177843
42332,2025-09-01,Seattle,,293.6159292637882,301.59826526672236,286.1195270072885
42333,2025-10-01,Seattle,,287.49355450907484,295.47511766421104,279.7756004232031
42334,2025-11-01,Seattle,,281.84302134515076,290.3998526798176,274.07424743165564
42335,2025-12-01,Seattle,,279.9746160216039,288.432306766109,271.76205459214
42336,2026-01-01,Seattle,,280.2500430450535,288.76499711583097,272.24669138662995
42337,2026-02-01,Seattle,,281.68694344580786,290.23137221504845,273.5176716564135
42338,2026-03-01,Seattle,,283.8515138638547,292.6430590222607,275.6332740393644
42339,2026-04-01,Seattle,,284.944154450412,293.7519747498337,276.89635136641164
42340,2026-05-01,Seattle,,289.96669202284636,298.984342413381,281.7827534363138
42341,2026-06-01,Seattle,,293.58453806986626,302.72157900556954,285.3107852398925
42342,2026-07-01,Seattle,,295.1422627484866,304.4739570361249,286.7410348837031
42343,2026-08-01,Seattle,,295.9745183918776,305.17907463969334,287.49924520467675
42344,2026-09-01,Seattle,,293.6179150589098,302.6591732950828,284.94083775891556
42345,2026-10-01,Seattle,,287.5760663073046,296.37991131751215,279.41607953803106
42346,2026-11-01,Seattle,,281.88447269245535,291.6838229218708,273.21926951167455
42347,2026-12-01,Seattle,,279.5304409365982,288.764399844207,270.58296974389907
42348,2027-01-01,Seattle,,280.1991847412635,289.67844141165517,271.2554885837536
42349,2027-02-01,Seattle,,281.8588454425984,291.5616299251546,272.9256901745692
42350,2027-03-01,Seattle,,283.87670109187917,293.23233247409263,275.16674844171183
42351,2027-04-01,Seattle,,284.31253785509915,294.0550692502777,274.9182013385981
42352,2027-05-01,Seattle,,290.1604721730255,300.0715750808678,280.6120255198528
42353,2027-06-01,Seattle,,293.5962283435355,303.14649556425087,284.3649905134884
42354,2027-07-01,Seattle,,294.83844713848936,305.1916947787654,285.5290832160075
42355,2027-08-01,Seattle,,295.95067666573635,306.1262434320953,286.642485086949
42356,2027-09-01,Seattle,,293.6210331040905,304.21085233654566,284.3308494013925
42357,2027-10-01,Seattle,,287.65738192732834,297.21595415029634,278.3714408129498
42358,2027-11-01,Seattle,,281.9197695811493,292.4343890947817,271.9682100259281
42359,2027-12-01,Seattle,,279.0873249421504,289.74328252056944,269.51698412331035
42360,2028-01-01,Seattle,,280.1574859919503,290.8483843326503,269.94665355541946
42361,2028-02-01,Seattle,,282.0328880131299,292.60694307467656,272.17662467363203
42362,2028-03-01,Seattle,,283.47683224663655,294.085964034714,273.9555726002777
42363,2028-04-01,Seattle,,285.91697395238555,296.8793145887677,275.76565904848604
42364,2028-05-01,Seattle,,289.30521730230475,299.7883082805368,279.24312892153443
42365,2028-06-01,Seattle,,293.25240391578217,304.38556940490844,283.33366827117175
42366,2028-07-01,Seattle,,295.45280991547514,306.84764617714524,285.5164189857177
42367,2028-08-01,Seattle,,295.73761599367054,306.9577065599556,285.8269934874222
42368,2028-09-01,Seattle,,293.3207372144254,304.2800825227868,282.5806307109039
42369,2028-10-01,Seattle,,287.11557113197597,298.3909558282023,277.01921926354765
42370,2028-11-01,Seattle,,281.5010130384826,292.7125470759014,270.94576026050714
42371,2028-12-01,Seattle,,280.12501156777205,291.3038852303079,269.5324960530942
42372,2029-01-01,Seattle,,280.0156461252265,291.82789719121854,268.6452508275001
42373,2029-02-01,Seattle,,281.223111203019,293.07130780460454,270.42020295275137
42374,2029-03-01,Seattle,,283.5219212011287,295.3327299758304,272.9387691334024
42375,2029-04-01,Seattle,,285.2828541370079,296.9182970909185,274.7837429214798
42376,2029-05-01,Seattle,,289.4852451595327,301.78783360824235,278.85658071738936
42377,2029-06-01,Seattle,,293.2735974097671,304.83408414331205,282.65838543445153
42378,2029-07-01,Seattle,,295.15083683456356,307.4832208831631,284.38952245950327
42379,2029-08-01,Seattle,,295.7072128814503,308.0565116015902,284.51311952926574
42380,2029-09-01,Seattle,,293.3215036903077,305.6286882332598,281.9252348975284
42381,2029-10-01,Seattle,,287.19912893559774,299.5235342207708,275.7710785942036
42382,2029-11-01,Seattle,,281.54859577167144,293.9539017382005,270.03842081007696
42383,2029-12-01,Seattle,,279.6801904481298,291.9076684933286,268.0207047002655
42384,2030-01-01,Seattle,,279.9556174715733,292.8826073946647,268.1156129759603
42385,2030-02-01,Seattle,,281.39251787233337,294.15280621412734,269.3629816946245
42386,2030-03-01,Seattle,,283.55708829037553,296.6027838207767,271.67884712136646
42387,2030-04-01,Seattle,,284.6497288769303,297.48701706177394,272.30172027771147
42388,2030-05-01,Seattle,,289.6722664493675,302.9642207332243,277.18206174897995
42389,2030-06-01,Seattle,,293.2901124963849,306.0622269588408,281.1448348837413
42390,2030-07-01,Seattle,,294.8478371750062,308.2950692623478,282.34091434514687
42391,2030-08-01,Seattle,,295.68009281839386,308.93622743651923,282.9617108516673
42392,2030-09-01,Seattle,,293.32348948543046,306.73178844649914,280.76797483847656
42393,2030-10-01,Seattle,,287.28164073382504,300.7554447996085,274.7542540535372
42394,2030-11-01,Seattle,,281.5900471189755,294.4668856972489,269.17070602337526
42395,2030-12-01,Seattle,,279.23601536311764,292.83029061757674,266.8675583266432
42396,2031-01-01,Seattle,,279.9047591677833,293.50138230128533,266.78122439068903
42397,2031-02-01,Seattle,,281.56441986912114,295.0755188157055,268.6173695772967
42398,2031-03-01,Seattle,,283.5822755183998,297.5487421310492,270.19325720945653
42399,2031-04-01,Seattle,,284.018112281622,297.87890521173745,270.89163678734826
42400,2031-05-01,Seattle,,289.8660465995505,303.97203774453055,276.6593825717105
42401,2031-06-01,Seattle,,293.30180277005695,307.33705938235505,280.10558714725585
42402,2031-07-01,Seattle,,294.54402156501,308.43278425418254,280.6480403730966
42403,2031-08-01,Seattle,,295.6562510922524,309.8888014348506,282.1458957783617
42404,2031-09-01,Seattle,,293.32660753061157,308.0396602212898,279.62195639453125
42405,2031-10-01,Seattle,,287.3629563538513,301.670417408958,273.61469426482523
42406,2031-11-01,Seattle,,281.6253440076719,296.0227120182222,268.0506037623041
42407,2031-12-01,Seattle,,278.7928993686741,293.271189811446,264.75990762602515
42408,2032-01-01,Seattle,,279.863060418471,295.1817222828565,265.5691626365074
42409,2032-02-01,Seattle,,281.7384624396477,296.8059308472912,267.103111522386
42410,2032-03-01,Seattle,,283.182406673156,298.54937985249967,268.7124970262537
42411,2032-04-01,Seattle,,285.6225483789098,300.7578067679226,271.16816910725254
42412,2032-05-01,Seattle,,289.0107917288307,304.39661081062576,274.707569658787
42413,2032-06-01,Seattle,,292.95797834230626,308.19588669929624,278.7798808966652
42414,2032-07-01,Seattle,,295.15838434199645,311.0425802737078,280.4891476382478
42415,2032-08-01,Seattle,,295.44319042019373,310.9283887913393,281.0648764763694
42416,2032-09-01,Seattle,,293.0263116409466,308.3325912713053,277.52405191226757
42417,2032-10-01,Seattle,,286.8211455584994,302.14982687359424,271.78749945721574
42418,2032-11-01,Seattle,,281.2065874650026,296.990849647229,266.12208216016177
42419,2032-12-01,Seattle,,279.83058599429125,295.6627883483238,264.5521098478756
42420,2033-01-01,Seattle,,279.72122055174833,295.9904814165853,264.21176932465283
42421,2033-02-01,Seattle,,280.9286856295357,297.3190444125547,266.04246876204746
42422,2033-03-01,Seattle,,283.2274956276512,299.38928751830775,267.64551659177806
42423,2033-04-01,Seattle,,284.9884285635182,301.05123725341065,269.53357755710186
42424,2033-05-01,Seattle,,289.190819586051,305.3096277525016,273.3585397901049
42425,2033-06-01,Seattle,,292.97917183628783,310.04273222872325,277.57064556842386
42426,2033-07-01,Seattle,,294.8564112610794,311.8930368099882,278.4403678221937
42427,2033-08-01,Seattle,,295.4127873079726,312.43685966260557,279.0354056630334
42428,2033-09-01,Seattle,,293.02707811683086,309.97305380975916,276.7919063897177
42429,2033-10-01,Seattle,,286.90470336211786,304.00607073327825,270.0047842479846
42430,2033-11-01,Seattle,,281.25417019819224,298.3833876369821,265.18840465477945
42431,2033-12-01,Seattle,,279.3857648746455,296.62359085029703,262.8690721888916
42432,2000-01-01,Shanghai,282.36234,281.753626494444,283.8273354720923,279.8339836741897
42433,2000-02-01,Shanghai,283.76596,283.6683553179551,285.74776940664134,281.6929500441227
42434,2000-03-01,Shanghai,289.0186,287.917948106487,289.9797851182525,285.9048491218778
42435,2000-04-01,Shanghai,293.9122,293.28480982920047,295.3574052186273,291.36139217552994
42436,2000-05-01,Shanghai,299.67554,298.44064430228013,300.44900570633297,296.46528780387524
42437,2000-06-01,Shanghai,302.74478,303.9228756106602,305.92119380276574,301.79419411030733
42438,2000-07-01,Shanghai,304.85056,305.7610361242007,307.89120339510004,303.6988718556003
42439,2000-08-01,Shanghai,304.7365,306.10296251193705,308.161901894617,304.05210135530615
42440,2000-09-01,Shanghai,301.77322,302.5795728584381,304.4959516298614,300.67978002211765
42441,2000-10-01,Shanghai,296.262,296.7011700387012,298.6810102534102,294.73860210420855
42442,2000-11-01,Shanghai,288.75882,289.89074574246126,291.9332816632456,287.8157452344741
42443,2000-12-01,Shanghai,286.13043,284.5379740685348,286.6972702403135,282.50747638042003
42444,2001-01-01,Shanghai,281.62625,282.0673131181535,284.15086761600816,280.0413860545299
42445,2001-02-01,Shanghai,282.3211,283.675226025109,285.6269047589782,281.72329896667725
42446,2001-03-01,Shanghai,288.3317,287.878002060884,289.81775799075257,285.868483807439
42447,2001-04-01,Shanghai,293.43533,292.792496278687,294.8396758231079,290.712390631821
42448,2001-05-01,Shanghai,299.27335,298.1492869012076,300.28133559427994,296.0835228968595
42449,2001-06-01,Shanghai,304.48276,303.64921076734464,305.7336289968758,301.649759320204
42450,2001-07-01,Shanghai,304.55316,305.6570280945763,307.67795151814573,303.70446854305527
42451,2001-08-01,Shanghai,306.8627,305.93842809840055,307.91535227405217,304.0246012386119
42452,2001-09-01,Shanghai,301.3144,302.24067383919663,304.31944696028626,300.1421825343975
42453,2001-10-01,Shanghai,296.44028,296.45996755197314,298.4375844899236,294.50151003674773
42454,2001-11-01,Shanghai,289.66797,289.71498582530376,291.70174794179735,287.66713517849644
42455,2001-12-01,Shanghai,283.29147,284.5632942832408,286.5956908457016,282.4465373627016
42456,2002-01-01,Shanghai,279.50885,281.6531744786308,283.76866473022034,279.74744647002285
42457,2002-02-01,Shanghai,283.02536,283.3566861594002,285.43881149235915,281.5011646352146
42458,2002-03-01,Shanghai,289.34174,287.8364862287116,289.97308273250474,285.76386199138216
42459,2002-04-01,Shanghai,294.51355,292.2979644817944,294.24407685233643,290.185665150382
42460,2002-05-01,Shanghai,298.02863,297.86159496849757,299.90346222716306,295.93586642403477
42461,2002-06-01,Shanghai,304.0308,303.3787330267979,305.5609644821971,301.3017359752264
42462,2002-07-01,Shanghai,308.50687,305.55361037057884,307.4965697953547,303.5057052528676
